sentiment,txt
1,﻿اللهم قني عذاب النار و ادخلني جناتك
1,خت قرار كتير وبرجع تاني بحاول اتغير ومش عرفة
0,﻿ اوووي شكد قااسي 
1,ربنا يصلح حالنا
0,"للأسف البعض يعتقد ان المفاعل النووي سيحل مشاكلنا الاقتصادية ولكن الأردن لا يمتلك موارد مالية وهذا يعني الحاجة لشريك أجنبي ""كما اعلنت هيئة الطاقة"" يملك غالبية الأسهم كما في تركيا على سبيل المثال وذلك يعني ان هذا الشريك سيمتلك الجزء الأكبر من المفاعل ولن يكون ملك للأردن وبالتالي ستقوم الحكومة ايضاً بدفع تكاليف الكهرباء للمستثمر وبالتالي المفاعل النووي لن يوفر لك الكهرباء بسعر قليل"
1,﻿صح لسانك
0, ما اسخفك
0,﻿العاهات اللي عندهم ... ياناس روووح موتو ابرك لكم
0, ليش هيك معجبين على الاردني
1,التفائل حلو في الحياة بس الاهم تكون عايش مع ناس متفائلين مش تكون لحالك المتفائل
0,لا للمفاعل داخل الأردن
1,الله اكبر ما احلاكم وما اشجعكم
1,﻿اتحزن : فإن الله يدافع عنك ، والملائكة تستغفر لك ، و المؤمنون يشركونك في دعائهم كل صلاة ،و النبي صلى الله عليه و سلم يشفع ، و القرآن يعدك وعدا حسنا ،و فوق هذا رحمة أرحم الراحمين
0,﻿اللي موافق عالمفاعل يبنيه جنب داره ... ما يسطح الواحد غير المتحذلقين اللي يخلوا حالهم مثل ابو العريف ما حد يفهم غيرهم .... رابع افقر دوله في العالم في المياه و تبنى مفاعل نووي !!! استنوا لما يطورو مفاعلات نووية صحراوية و بعدين اشطحوا
1,يا رب إجعلنا من الصالحين
1,بارك الله فيك يانوسة وجعلها فى ميزان حسناتك
1,اسأل الله عزوجل له الثبات
1,﻿فعلا البت جده لما تحتاج ليه هو الانسان الصادق و هو البستاهل تضحي عشان
1,بدعى على طول بأن الله يرزقنى الخشوع 
0,للبرنامج التافه الي يسمح لهذا الشي
1,اللهم اكفني بحلالك عن حرامك واغنني بفضلك عمن سواك 
0, والغناء تجد لك ١٠٠ مليون وكلهم زبالة
0, بس الحكام ماعندهم ذوق للأسف
0,﻿للهم خذهم اخد عزيز مقتدر فانهم لا يرحموا الضعفاء اللهم سلط عليهم عذابك فانهم ارونا الويلات 
1,اللهم اهدنا صراطك المستقيم
0,يع يع يع الله يقرفه وهذي يللي﻿ تقول حمضيات وش دراه عمره ذايقه طعمه
0, تفه عليك وع شكلك ، أول ما نشهرت طلقت زوجها ، خنزيرة 
1,﻿انا كل يوم أقول غدا سوف اصلي لكن لا اقدر و انا أدعوا الله دائما ان يهديني .أرجو من من يملك حل مراسلتي.
0, فعلا فضايح ما توقعتها في شبابنا المتخلف اخلاقياً وصوتياً وبدنياً اها وعقلياً بالتأكيد
1,روعة الاشياء تبقى روائحها بقى اصحابها ام انصرفوا
1,كل شئ في حب الله تهون وحب ربنا أقوى بكتير من أى حاجه
1,﻿الله اكبر و ما من دابتن الا على الله رزقه
1,﻿اللهم اغفر لي ما لا يعلمون و اجعلني خيرا مما يظنون
1,لا طبعا التقرب الى الله هو خير علاج للحالات النفسية
0, فاشل....فاشله....برنامج فاشل
1,ونعم.بالله أرحم الراحمين وأنيس المستوحشين
0,﻿ تقول داخله فيها ترله انحولت مع الاغنيه 
0,﻿لا هديله بالشوز زى الصعيدى الى يكرمه الى ضربه بالشبشب ناقصة حرامية
1,نسأل الله تعالى أن تكون بحق أرحنا بها يا بلال و ليس أرحنا منه
1,الله ياريت يبقى فى اخلاق كدة فى الوقت دة
0,﻿ عاهات
0,"للأسف البعض يعتقد ان المفاعل النووي سيحل مشاكلنا الاقتصادية ولكن الأردن لا يمتلك موارد مالية وهذا يعني الحاجة لشريك أجنبي ""كما اعلنت هيئة الطاقة"" يملك غالبية الأسهم كما في تركيا على سبيل المثال وذلك يعني ان هذا الشريك سيمتلك الجزء الأكبر من المفاعل ولن يكون ملك للأردن وبالتالي ستقوم الحكومة ايضاً بدفع تكاليف الكهرباء للمستثمر وبالتالي المفاعل النووي لن يوفر لك الكهرباء بسعر قليل"
1,اللهم كما حسنت خَلقنا حَسن أَخلاقِنا 
0,﻿و إذا فادنا بشي رح يكون في خسارة كبيرة بالاخر
0,﻿احنا ما بدنا اياه لانا ما منفهم المفاعل النووي فوق طاقتنا صعب علينا و بكرة بذكركم و سألوا الباص السريع الثقة معدومة ... القمح فاسد المصفاه مش حسب المواصفات الخضار و الفواكه مواد كيماوية شوارع مش مصانة حفر و مطبات ....الخ الافضل استغلال الطاقة الشمسية او الريح او الماء .. ليس هروب من التطور و انما الابتعاد عن الفشل الأكيد عبر التجارب .
0, الظاهر أنه 90% جايين يستهبلون عالحكام بس!!
0, هما بس الى بيسعوا للغناء ده طبعا غير الاشتغالات والافلام الهندى الى احنا شفنها
0,﻿ من الي ضاحك عليهم انو اصواتهم حلوة
0,﻿عمدا فيهم ما نستعمل التدفئة و نلبس فروه
1,الله غلى المسلمين فى توادهم وتراحمهم
0,﻿ و بعرف حكايات مليانه عاهات مثلكم و مجانين يا صيدااات (جورج وسوف) 
0,من اين لنا المياه لتبريد المفاعل النووي فهو يحتاج الى نصف مليون مترا مكعبا من المياه لتبريده سنويا على الاقل والقاصي والداني يعرف اننا في بلد يعاني من شحة المياه اما كعلوم ومعرفة بالعلوم النووية والطاقة فانا احب ان يتعلمها المتعلمين في بلادنا بدءا من جدول مندلييف للعناصر مرورا ب العناصر المشعة ونظرية اينشتاين للطاقة ونظريات الفيزياء الكمية والبحث في عمر البروتون والنيوترينو والكواركات واللبتونات والuncertainty principle والنظائر المشعة وتفتيت الذرة واشعة جاما وبيتا والفا والراديوم والبلوتونيوم والبروتونات وكافة النظريات بما فيها انواع المفاعلات النووية وتجارب الامم فيها مثل اليابان والمانيا وروسيا وفرنسا وامريكا وللعلم فقط انها علوم نظريا سهلة وبسيطة ويستطيع فهمها حتى الانسان ذو الخلفية والرغبة العلمية وعلى جميع او على الاقل جزء من علمائنا ان يقرروا المسار الذي يجب ان نسلكه ونسير فيه بهذا الخصوص بموازنة المخاطر والمكاسب وبعدها وعلى اساس النتيجة والفائدة الواضحة يتم الاعتماد لقرارهم ان كان سلبا ام ايجابا
1, معك حق
0,مش حلو
0,﻿ما اثقل دمك و ما اغباك
1,كرامتي افضل من سعادتي
1,الاسلام ليس فيه رهبانيه
0, ليش يعني اخترت انه مصيره في فتح يا تافه وفي المؤتمر السادس كمان يا ابن الكلب
1, معلومه ممتازه
0,الدول المتقدمة الان تتجه لستخدام الطاقة المتجدده لانها اقل كلفة وليس لها مخاطر على البيئة والانسان ونحن الان نعاني من ضائقة مالية كبيرة وشحة مياه شديدة وكلنا يعلم مدى حاجة المفاعل للمياه اذكركم فقط بما حدث في اليابان وهي الدولة الاكثر تطور في مجال التكنولوجيا وهي عبارة عن جزر وكذلك كم أثر علينا المفاعل النووي الاسرائيلي وحالات السرطان المنتشرة ولو لاحظنا التشوهات الخلقية الاكثر في جنوب البلاد
1,ربنا يتوب علينا من المعاصى
1,ونعم بالله عزوجل
1,﻿احلى شىء النهاية الباقية صح كلامك
1,نعم الوقت يمر بسرعة
0, لا والله ماهم اللي مسخرة انا اللي مسخرة اللي تفرجت عليهم 
0,﻿ اي والله سوبر
0, وش يحسووون فيه ناس مهبل
0,اللهم ارفع ظغط فايز الطراونه
